instrumentID,eventTimestamp,executionID,eventType,orderID,side,price,strikePrice,quantity,user,trader,broker,account,clientID,venueID,assetClass,productType,productSubType,productSubType2,productSubType3,maturityDate,sourceSystemID,tradeSystem,settlementDate,counterparty,underlyingInstrumentID,orderPlatform,tradePlatform,legalEntity,optionCallPut,internalTimestamp,sendingTime,tradeTime,seqNum,securityID,ISIN,CUSIP,symKey,assetClassKey,productKey,multiLegReportingType,parentStrategyType,priceType,markup,markupRateToBase,val,qtyType,ccy,ccyKey,qty1,ccy1,ccy1Key,qty2,ccy2,ccy2Key,feeCcy,transStatus,reversalIndicator,internalTrade,matchType,trdType,crossType,secondaryTrdType,aggressorIndicator,venueKey,venueSegment,venueType,orderPlatformKey,tradingPlatformInstance,sourceConnection,tradeIDversion,secondaryTradeID,origTradeID,structureID,tradeLinkID,sourceTradeID,sourceTradeLinkID,platformTradeID,platformTradeLinkID,tradeDate,tradeInputDate,valueDate,settlType,settlMethod,quoteID,olink,qlink,udflink,brokerIDKey,brokerName,traderIDKey,accountKey,legalEntityKey,salesID,salesIDKey,userIDKey,revUserID,revUserIDKey,counterPartyKey,counterPartyID,counterPartyDesc,counterPartyType,counterPartyStatus,text,payFrequency,receiveFrequency,payRollConvention,receiveRollConvention,payProjectionCurve,receiveProjectionCurve,payDiscountCurve,receiveDiscountCurve,payCalendar,receiveCalendar,payDayCountConvention,receiveDayCountConvention,couponRate,payCouponType,receiveCouponType,payType,calendarType,rateCode,rate,deliveryIndex,closingIndexValue,optionCallPut,optPayout,optPayoutType,capPrice,floorPrice,strikeMultiplier,strikePriceBoundaryMethod,complexEventType,complexEventPrice,complexEventCondition,complexOptPayoutAmount,complexEventStartDate,complexEventEndDate,quality,publicationIndicator,flag,validationKey,possDupFlag,origTransType,lastOperationSubType,underlyingKey,refObligation
1GCV7,2015.03.03D10:58:45.128000000,TT-traderID,new,TT-MTC_FS5,S,1.2315,,255600,,FDTrader,FDBroker4,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker4,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D11:30:54.818000000,TT-traderID,new,TT-MTC_FS7,S,1.2329,,528300,,FDTrader,FDBroker4,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker4,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D11:49:24.465000000,TT-traderID,new,TT-MTC_FS8,S,1.2321,,374800,,FDTrader,FDBroker6,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker6,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D12:55:43.159000000,TT-traderID,new,TT-MTC_FS13,S,1.2281,,986800,,FDTrader,FDBroker4,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker4,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:25:57.476000000,TT-traderID,new,TT-MTC_FS26,S,1.2272,,522800,,FDTrader,FDBroker6,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker6,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:44:19.951000000,TT-traderID,new,TT-MTC_FS30,S,1.2234,,20300,,FDTrader,FDBroker9,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker9,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:46:48.422000000,TT-traderID,new,TT-MTC_FS32,S,1.2228,,82400,,FDTrader,FDBroker7,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker7,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:48:13.892000000,TT-traderID,new,TT-MTC_FS34,S,1.2202,,21500,,FDTrader,FDBroker9,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker9,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:49:41.410000000,TT-traderID,new,TT-MTC_FS36,S,1.2202,,707200,,FDTrader,FDBroker9,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker9,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:55:17.892000000,TT-traderID,new,TT-MTC_FS42,S,1.2183,,453500,,FDTrader,FDBroker9,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker9,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:55:44.273000000,TT-traderID,new,TT-MTC_FS43,S,1.2178,,673800,,FDTrader,FDBroker9,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker9,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
1GCV7,2015.03.03D16:57:27.601000000,TT-traderID,new,TT-MTC_FS45,S,1.2184,,24800,,FDTrader,FDBroker8,FDAccount,,CMX,COMM_EXCH,FUT,,,,,TT,TT,,,,TT,TT,,,2018.10.25D02:15:43.464935000,2017.10.27D07:36:09.533000000,,164,TT-CME-MTC,,,TT-FUT-GC-2017.10---MTC,COMM_EXCH,TT-FUT,SINGLE,,,,,,,USD,TT-USD,,,,,,,,,FALSE,FALSE,,,,,,TT-CME,,,TT,,MAR_FIX_ORDERS_EXECUTIONSMTC2_20150303.tar.gz,,,,,,,,,,2015.03.03,,,,,,,,5.72E+13,TT-FDBroker8,,TT-FDTrader,TT-FDAccount,,,,,,,,,,,,Leg Fill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,5.94E+17,,,,,
